grb_name,trigtime,duration,slc_index,pe_duration,pastro,pbat,classification,gbm_catalog,ra_median,ra_err_plus,ra_err_minus,dec_median,dec_err_plus,dec_err_minus,ra_max,dec_max
GRB130924910,2013-09-24 21:51:02.400089+00:00,2.671,,2.69,1.0,0.2769716989096623,GRB5,GRB,68.28412537435628,5.75797535328428,6.838254012514312,65.55947283314576,2.632494868487072,4.501678696760905,70.36908547225015,66.23379274469701
GRB130925164,2013-09-25 03:56:21.154176+00:00,3.606,,5.4,0.9999908049147016,,GRB1,GRB,45.95707872620673,3.1802905067562506,2.9802674551028048,-26.60679613902117,1.3925385246412,1.7944948287540932,45.96191213592392,-25.821635936513296
GRB131002288,2013-10-02 06:55:06.164954+00:00,6.573,,6.54,1.0,,GRB6,GRB,80.50819664676015,148.85439776918852,32.5350680724599,80.90371894189252,4.866733444700316,6.838595599551127,77.38167317458874,81.0527309266258
GRB131003737,2013-10-03 17:40:56.890371+00:00,2.671,,3.45,0.9999984422334216,0.8786918561202806,GRB5,,79.326478413148,6.715820677000565,8.344498854459204,-29.11614375939734,6.597009786262124,6.456011517049198,82.81579534486856,-28.588603769629405
GRB131004904,2013-10-04 21:41:04.100740+00:00,1.466,,1.25,1.0,1.0,GRB6,GRB,298.22622625049434,2.789574822723978,3.24003069905109,-6.332494582300139,3.771241353411855,3.803030410285242,298.85056058936334,-7.452576300989508
GRB131006840,2013-10-06 20:09:52.504947+00:00,1.979,,2.96,0.9303533507830054,0.0047111083510759,GRB5,GRB,151.22606805240173,9.128159780830543,7.011723324909241,5.605267021036959,7.052109501986648,7.827679868770387,151.24585701748683,7.275293243192209
GRB131008288,2013-10-08 06:54:11.053687+00:00,6.573,,7.76,0.9999987925797676,0.2762011392251521,GRB5,,356.55027721906714,2.371094649743668,3.0422712388374293,20.63524101808666,4.986594698116985,4.900924960445119,358.4176027791601,20.595582207795573
GRB131008858,2013-10-08 20:36:08.268805+00:00,6.573,,8.21,1.0,0.999805864396199,GRB5,GRB,336.71449480290335,1.9063726395124831,1.6266272208316082,-27.417946163539888,1.3462613652953197,1.635583351542408,336.34866891335673,-27.0835004918286
GRB131013689,2013-10-13 16:31:27.478396+00:00,6.573,,6.93,0.9164472417147882,0.2613298870248842,GRB5,,204.3432429200119,8.918906991008413,22.27057197015941,-32.71509202205537,3.802872233816654,10.411583932301935,210.742531352074,-32.1914687639606
GRB131017455,2013-10-17 10:54:51.631453+00:00,3.606,,3.37,0.925851639143926,0.2762078297057401,GRB5,,173.64965059095235,61.22805172934861,19.387193135189,28.323371960921094,29.770546385978328,17.46339369957219,166.87064852412738,19.614702299141744
GRB131018015,2013-10-18 00:21:55.021150+00:00,0.098,,0.12,0.9990199146502295,0.2954277156280584,GRB5,,349.6766402008626,6.150629687550122,6.496679888222445,-29.29884872864478,9.18165727733548,8.174835140892473,349.85001089712506,-31.54744984468221
GRB131018673,2013-10-18 16:08:42.124838+00:00,6.573,,8.21,1.0,0.0611534067334939,GRB5,GRB,337.80516440996496,6.00009528506115,8.789859852320888,22.02005973611063,5.805782334134051,5.170817113657094,341.2731743009789,20.153186852761507
GRB131020113,2013-10-20 02:42:25.872452+00:00,1.086,,1.17,0.9990728009076938,0.2220027856233371,GRB5,GRB,207.2108354966924,10.981447585809462,13.453145099811366,27.2570843438473,13.028257481851686,6.681688216787666,212.7914888543265,23.645259372284062
GRB131021352,2013-10-21 08:26:55.097466+00:00,1.466,,2.1,1.0,0.0083726063541257,GRB1,GRB,319.88308443264333,8.378214128582442,6.185697785994762,-25.61994507591409,4.057053224073542,2.80592030518601,317.34939579393625,-26.879993130522408
GRB131030792,2013-10-30 18:59:47.462487+00:00,3.606,,4.16,1.0,,GRB5,GRB,178.66001987235816,3.1757370878823963,3.2136488509993626,-9.144273209121542,4.484970511482801,4.537561830719623,178.18890958305826,-6.417812560196389
GRB131031482,2013-10-31 11:33:34.658474+00:00,2.671,,4.0,1.0,1.0,GRB5,GRB,34.317105777109575,1.01305131614847,1.2455484117490698,-4.82691026016993,2.0108913664164976,1.7321424350469696,34.68878325890399,-5.543554084280274
GRB131101250,2013-11-01 05:59:57.272893+00:00,3.606,,4.62,0.9976207247338827,0.0129317756282307,GRB5,,172.15515109471116,13.978867394782924,11.836849483730418,78.29325769010042,4.615645152920124,5.090981381463337,168.1025995509304,78.91950974484692
GRB131108024,2013-11-08 00:34:47.269400+00:00,6.573,,4.93,1.0,0.292912321315078,GRB5,GRB,353.43240282832966,2.071347359043614,1.9826728621381449,34.1696565886416,1.4476355130716243,1.6106193212918,352.1713297219361,34.36203737987085
GRB131110373,2013-11-10 08:57:15.882179+00:00,6.573,,8.21,0.9999975020661482,,GRB5,GRB,13.792888923218433,2.8464434952082307,3.254450900230413,8.073629258069293,4.1352259162426,3.991031346829173,14.091510143095428,7.933630091462977
GRB131119781,2013-11-19 18:44:56.089718+00:00,0.441,,0.45,0.9998950936847958,0.266475497728716,GRB5,GRB,44.259137949023874,8.534259189439616,7.301139720753639,-22.95712868131974,7.577410177214791,10.956712641550263,42.23015986545119,-21.864805673498857
GRB131122417,2013-11-22 10:00:37.591417+00:00,1.086,,1.08,1.0,0.2572444862825694,GRB5,UNCERT,274.49129422933885,7.397277135694765,5.578260801958777,-51.67542254831714,3.0866815073004545,3.0322280819373617,274.86128034435063,-52.22630884574422
GRB131125689,2013-11-25 16:32:51.159131+00:00,0.133,,0.15,1.0,0.610029093268382,GRB5,GRB,113.20069486504744,5.424265592357074,4.727842463310921,51.14573961521313,3.223021489445607,4.63224825466159,111.75216878773804,52.08009536781488
GRB131127696,2013-11-27 16:41:47.398761+00:00,6.573,,6.54,1.0,0.1111316185427661,GRB5,GRB,256.7888820870372,3.955966528112242,4.46891865925798,41.63454220840896,3.626043849110389,3.672253452808057,257.1301518023823,42.065071855915534
GRB131128629,2013-11-28 15:06:25.263770+00:00,1.979,,2.04,1.0,1.0,GRB5,GRB,3.404249774926063,3.4521405743910005,2.1771433933648505,27.981003732232423,3.0290407238823214,3.2298182258316253,2.753677054161696,27.09696292574253
GRB131202633,2013-12-02 15:12:09.936617+00:00,6.573,,8.21,0.9999987925797676,,GRB5,GRB,341.4429403953363,9.30904228998213,8.985658990247032,-25.57328451251258,8.058459819305291,7.089889712089935,339.44212370901687,-26.456740637505447
GRB131209963,2013-12-09 23:06:16.963602+00:00,1.979,,2.04,1.0,0.9098687157977368,GRB5,GRB,248.1758862939488,18.39462167927664,13.862266274743206,73.62095461992513,2.783110965060274,2.7030933971956586,244.3389549748969,72.74942445161366
GRB131216081,2013-12-16 01:56:34.701444+00:00,4.869,,5.11,1.0,0.2531521617894373,GRB5,GRB,95.57350703492249,0.7456397327927959,1.0976609091999163,-31.87252450150903,1.989578869579592,2.249100700091187,95.85303715639816,-31.89541272347216
GRB131217108,2013-12-17 02:36:11.798967+00:00,0.596,,0.59,1.0,0.0555771391711772,GRB6,GRB,75.55054709050918,2.143886406293717,2.7044980682530166,32.882237153040386,3.475361951349278,2.641132811439274,75.94729288432893,32.28023467534713
GRB131217183,2013-12-17 04:23:32.667854+00:00,2.671,,4.0,0.999526246212586,0.1984315538875811,GRB5,GRB,227.1521396389196,2.392217576427697,2.2606628100882062,25.13406195343254,2.1429518555073948,2.350876543278701,227.50832684573305,25.347239925174883
GRB131218879,2013-12-18 21:05:34.924119+00:00,3.606,,3.5500000000000003,0.999998790691106,0.2774262054367363,GRB5,,93.44556656657682,15.67095781057374,16.385691426529263,-62.74416792499287,6.133787081535097,4.963580235812145,100.0481984657238,-63.56532827749094
GRB131224142,2013-12-24 03:25:09.136579+00:00,2.671,,2.69,0.9999897974413824,0.9962507917115806,GRB1,,158.5627290208935,5.21432395201802,5.090359882295843,-19.005868876086254,4.629118044789507,4.778318647078883,159.4016394992017,-18.05781227051529
GRB131224832,2013-12-24 19:57:43.639066+00:00,0.016,18.0,0.016,0.9999999110269692,0.7730946296915642,GRB5,,347.1711003843368,5.239452484487799,5.552972063344896,8.011009711973774,6.0311633186662,6.748744406213184,347.538574917163,9.968942667857434
GRB131227836,2013-12-27 20:04:32.644407+00:00,1.979,,2.96,1.0,0.245188961936157,GRB5,,65.12098202178106,4.592309275908548,4.415008387277965,21.16298803923685,4.827711949945208,4.830508535682313,64.44087899142184,21.04205439243789
GRB131230529,2013-12-30 12:41:25.799170+00:00,1.086,,1.62,1.0,0.4286091618327854,GRB5,GRB,101.26456288063082,15.476366310050024,22.48637568271984,62.25511854642389,4.295808463768665,4.666207659708313,100.115104963683,61.15750439008498
GRB131230808,2013-12-30 19:24:09.657481+00:00,6.573,,8.21,0.9916699548948028,0.273777322985172,GRB5,GRB,67.19707108039565,3.2240074562159293,2.973079542573544,11.593018220529109,4.843028729263228,4.303594139174617,66.97103578912147,10.257435052054358
GRB131231814,2013-12-31 19:31:46.096466+00:00,6.573,,7.76,0.927290912644418,0.9834277886305928,GRB5,,167.3801482200763,5.248357772046603,5.273794444498634,-9.157141090465672,8.368102485537902,7.916874011799422,169.02699687682937,-7.623269661246482
GRB140103021,2014-01-03 00:30:45.387807+00:00,3.606,,5.4,1.0,,GRB1,,231.78828410949544,3.1497867791409817,3.040750604185831,42.84831436573064,2.8556897837442747,2.7612101607722863,231.17156455878325,42.46229471853975
GRB140103148,2014-01-03 03:33:46.998507+00:00,6.573,,8.21,0.99818180280874,,GRB3,,330.37616730364834,21.593944234447804,35.68927891714395,60.80237471235608,8.595629061482427,7.11616781110591,358.1775776663859,57.95266860371544
GRB140104113,2014-01-04 02:43:24.522007+00:00,0.005,16.0,0.005,0.994263618829244,0.2732493661249082,GRB2,,31.1838085871389,24.555719503604408,18.563234891398043,41.93335327648081,15.357730955523344,33.242095567011795,30.313192831891755,52.31655335683993
GRB140104245,2014-01-04 05:52:30.351769+00:00,0.242,,0.2,0.9839640277113794,0.2927564567401996,GRB5,,311.8082973585733,16.483434647768036,15.448944707244776,-40.51751903466817,7.174246057562634,8.04877221169896,313.8831372861725,-40.01574030495616
GRB140105065,2014-01-05 01:33:01.168646+00:00,0.441,,0.51,1.0,0.2685282024830737,GRB5,GRB,213.26092634940744,8.049954325828281,7.133791176745746,50.94070032668773,5.891662386087084,4.568827597448291,212.09148692521825,50.205816752408296
GRB140105748,2014-01-05 17:56:33.222226+00:00,3.606,,1.7,1.0,8.115725969680178e-05,GRB5,GRB,255.48935785629,3.239584742753152,3.014364880170916,26.03011923958917,6.543054160542205,4.552198249836067,254.77011958675484,24.536100717072067
GRB140106345,2014-01-06 08:16:46.513892+00:00,6.573,,8.21,1.0,0.1535945909986664,GRB5,GRB,10.831705969809072,19.29376427542019,7.071955046980731,-3.096812579291816,3.349588593028099,3.994566843187345,6.858108311987436,-0.924678638670934
GRB140108721,2014-01-08 17:18:49.545967+00:00,1.086,,1.62,1.0,0.8696449978364377,GRB3,GRB,321.0405882498667,5.3466841133814,3.302585583339805,61.03453226429853,1.1076805522867232,1.1418211959508824,319.7432807886345,60.94087669498812
GRB140109771,2014-01-09 18:30:05.948553+00:00,0.327,,0.3,1.0,0.947959939874376,GRB5,GRB,201.6700199424776,17.694747892069444,16.81914095954363,49.30127708624485,8.51569461157542,8.331826572677791,196.19833608617847,45.65858000334438
GRB140110411,2014-01-10 09:52:04.071059+00:00,0.327,,0.31,0.9999789838380442,,GRB5,GRB,297.76959610751726,28.98841824972942,20.714981289632192,-60.36042803574591,19.56371212363493,14.02460304707003,286.2330732890481,-67.34769822016243
GRB140110814,2014-01-10 19:31:34.717438+00:00,2.671,,3.62,1.0,,GRB3,GRB,34.90326624036012,3.926286539585547,5.88482845960975,61.53070912321264,3.5286743319886327,4.445283904967553,36.441072446334346,61.68229509672331
GRB140113183,2014-01-13 04:23:54.667359+00:00,6.573,,8.21,1.0,0.0079414471977163,GRB5,GRB,66.92159358157302,3.402435291317857,3.804199361874432,-6.756741422597681,3.1807846736687404,3.4271627414500934,67.03483639130278,-6.249850464472335
GRB140115864,2014-01-15 20:43:27.623650+00:00,2.671,,2.69,0.9577058580467936,0.0636798296606197,GRB3,GRB,208.22374287043365,2.9722539689949485,3.123664079733516,-63.7536980894776,1.7814350656974227,1.823213198424213,208.1818015344724,-63.69574467695926
GRB140115899,2014-01-15 21:35:12.319117+00:00,1.086,,1.62,0.999998667640026,0.9743638925283518,GRB5,GRB,89.38011757049478,1.8541597470874365,1.7992371727258671,-33.47424368999729,2.465971191508558,2.818552563690844,89.17515681208971,-33.33568830942937
GRB140122597,2014-01-22 14:19:48.867038+00:00,2.671,,2.83,1.0,0.2785654909902031,GRB5,GRB,57.89021080833648,2.6776174110845474,2.9671301943729063,10.953460742950648,3.5073695071578808,3.469888342923638,58.151619050466806,9.721130058333795
GRB140124750,2014-01-24 18:00:09.617190+00:00,0.133,,0.13,0.9999987925797676,,GRB5,,222.55477512297944,11.549968285674908,10.74825131020421,-37.735751747185525,7.979907921398244,9.20315323151332,218.2043596088473,-38.00115589267708
GRB140125789,2014-01-25 18:55:44.522037+00:00,6.573,,7.33,0.9999974752266316,0.0502302256838935,GRB3,,58.6130711922502,7.294880451701147,7.339333183630813,48.85765266446034,2.7934160774503454,3.193203646922335,58.87766700731191,48.33130977899389
GRB140129296,2014-01-29 07:06:50.564838+00:00,0.133,,0.1,0.9997789244361692,0.6600125391147311,GRB5,,79.30052225401802,6.06761856685479,5.319821826829241,-9.18683729323305,10.943501613223408,12.81385541118689,78.32277317134779,-2.880434648532919
GRB140129499,2014-01-29 11:59:01.643381+00:00,0.054,,0.05,1.0,0.9606598809338316,GRB5,GRB,185.54981136548443,6.783961707856491,5.379752463818363,-4.172651483368268,4.303298769547494,4.025869824616985,182.29074214698755,-4.287810957176578
GRB140204547,2014-02-04 13:07:04.706104+00:00,6.573,,8.21,1.0,0.0016047368681525,GRB5,GRB,145.63123645423872,9.157813231685594,7.975992951950502,55.57536754428468,6.460976122986693,5.734788765348306,142.09241854365743,55.16948790356362
GRB140209313,2014-02-09 07:30:59.940880+00:00,0.596,,,1.0,,GRB3,GRB,89.66,,,23.69,,,89.66,23.69
GRB140209919,2014-02-09 22:03:12.194695+00:00,2.671,,4.0,0.9569538815106022,0.9701597329474166,GRB5,,286.637480726213,10.851508460047684,6.947614661552905,-27.79570425778507,9.406373744512454,7.179025111744721,281.9261772235972,-33.015892589884224
GRB140211091,2014-02-11 02:10:41.388245+00:00,1.979,,2.35,1.0,0.0053847664516366,GRB3,GRB,116.04865818674264,3.3541569777598426,3.209236897633432,-9.61624291737166,3.3371930354089416,3.164783177649504,115.88019364500308,-10.9105049985365
GRB140216331,2014-02-16 07:56:05.061738+00:00,0.596,,0.86,1.0,,GRB5,GRB,207.9111125540745,11.344744997943508,9.745763765852756,34.458633701358366,7.285949488023242,9.86016862334492,205.03603010228284,37.55382715301447
GRB140217043,2014-02-17 01:01:44.134606+00:00,4.869,,5.11,1.0,0.1651942270764154,GRB5,GRB,351.4043869024873,3.3698819449093094,1.9607464897753744,76.3126928340731,0.7646945953201367,0.7961236622964947,350.1528609860823,76.167366810708
GRB140218427,2014-02-18 10:14:31.283839+00:00,2.671,,4.0,0.9801780976238278,0.1668471468237832,GRB3,GRB,341.7325781123699,10.235528034073354,13.900852603553233,57.32302338770446,6.602787515454807,10.54022953757682,345.94519330992307,60.17703772327683
GRB140223495,2014-02-23 11:53:08.481476+00:00,6.573,,6.54,1.0,0.3677712249963402,GRB5,GRB,174.84549432867684,8.947712527823995,7.0385315613973205,-40.57351903654209,5.199261951072955,5.622655528870851,172.06544679241227,-39.69762185660269
GRB140224788,2014-02-24 18:55:24.662326+00:00,6.573,,8.21,1.0,0.2431866641122003,GRB5,GRB,17.870202534822585,2.0904755144646963,1.9562272291507643,43.7604043806782,2.4128770364582053,2.708998039863502,17.958154839593963,44.047623557176806
GRB140225169,2014-02-25 04:03:20.643018+00:00,3.606,,3.74,0.973608044480588,0.0019043638460557,GRB6,,349.57116743592155,6.331505287258096,7.436722531524367,22.50145548802726,12.598742757239208,8.975483271733484,350.3617363025312,16.295737006349036
GRB140303281,2014-03-03 06:44:35.498598+00:00,0.073,,0.08,1.0,0.2478881686216452,GRB2,,297.318292055795,8.024619224474407,7.355229365174807,7.042878404351371,10.395662998303967,9.728045717705612,294.5962124305705,6.845927121264241
GRB140304557,2014-03-04 13:22:37.266463+00:00,6.573,,7.33,1.0,1.0,GRB5,GRB,31.6584424120966,5.820921692594286,5.75575137600524,32.41388229665532,4.999229253261589,4.873369392176304,33.2498098705061,31.48555304144726
GRB140304849,2014-03-04 20:22:32.655963+00:00,3.606,,5.4,1.0,,GRB5,GRB,350.87266342167266,4.512937754241023,3.901191341232448,-27.16847211717577,2.9113186866107945,3.691695037442898,349.70850494217166,-26.36912864470019
GRB140304851,2014-03-04 20:25:48.986491+00:00,6.573,,7.76,1.0,,GRB5,,352.8048125600534,4.100036535407014,4.846203388576384,-32.1983670055859,2.517900010967839,2.8221637978441763,354.1658522513652,-31.614649414510232
GRB140307030,2014-03-07 00:43:25.413121+00:00,0.022,13.0,0.024,1.0,0.2569432114655162,GRB6,,98.334287299962,84.6793639670997,11.713235918633188,31.591512210375907,23.04740034624977,12.699911265070645,95.2047350242757,25.615586539057148
GRB140308264,2014-03-08 06:20:38.799339+00:00,6.573,,4.16,0.996476725767784,,GRB3,,115.7656292055866,12.654784276642047,9.380664721099691,-44.949113184764,12.777402956825576,11.140896621119843,117.58508873325049,-45.444475037046175
GRB140308710,2014-03-08 17:02:43.504068+00:00,6.573,,6.93,1.0,,GRB5,GRB,334.60015452590494,4.2883509927600585,4.097073309247605,74.0842104081493,1.234040525757635,1.1104081873292984,334.0493192898907,73.99515881903724
GRB140311453,2014-03-11 10:52:07.261811+00:00,6.573,,6.54,1.0,,GRB5,GRB,40.57174212706686,3.3247145918770613,4.665234950782988,-33.717966671617624,2.572196398806213,2.803505376423608,40.423705035941424,-32.08567478400428
GRB140311618,2014-03-11 14:49:14.840610+00:00,2.671,,4.0,1.0,,GRB5,GRB,185.23954178974705,3.1767303830087315,1.9411731799751808,58.985939050020704,1.1050229283290776,1.220452582050264,183.38447799427712,59.4153112763498
GRB140313499,2014-03-13 11:58:42.483918+00:00,6.573,,7.76,1.0,0.3822701371520886,GRB5,,93.812218306238,6.3118000085895005,9.58964397322407,-35.45455273763143,5.5726776752243765,6.429388365451402,98.64866131677736,-35.735330715442856
GRB140320092,2014-03-20 02:12:46.025604+00:00,0.327,,0.3,1.0,1.0,GRB3,GRB,280.20236057927843,2.570876722927665,2.286083305897705,-7.360782193816193,2.986743010339982,4.5203567056899,279.72651735558605,-5.697537852733589
GRB140323434,2014-03-23 10:24:39.396339+00:00,1.086,,1.62,0.9997136145551728,,GRB5,GRB,4.104292076827136,5.488047090979999,3.069791402721389,-74.76995430208567,2.179679045736961,2.041440697664441,1.102330805999247,-74.68199013879851
GRB140323867,2014-03-23 20:48:41.195731+00:00,2.671,,3.81,0.9999860816614587,0.0694065473424156,GRB3,,320.3794718805006,12.040595903340204,10.620599152002114,53.08799835315666,6.989430751043479,8.089724396245884,319.8453393904556,54.62580311756442
