GRBname     Trig_ID     Trig_time_met  Trig_time_UTC               RA_ground     DEC_ground     Image_position_err  Image_SNR     T90           T90_err       T50           T50_err       Evt_start_sincetrig  Evt_stop_sincetrig  pcode   Trigger_method               XRT_detection  comment                T90_start
----------  ----------  -------------  --------------------------  ------------  -------------  ------------------  ------------  ------------  ------------  ------------  ------------  -------------------  ------------------  ------  ---------------------------  -------------  ---------------------  ---------
GRB191213A  944091      597902808.0    2019-12-13T04:06:23.920500  2.245307e+02  -9.748274e+00  2.190458e+00        9.922927e+00  1.189920e+02  1.826491e+01  6.675200e+01  1.229822e+01  -239                 963                 0.5625  image trigger                No                                    -19.024
GRB191130A  3110538005  596811926.376  2019-11-30T13:05:02.316     1.330794e+02  4.995746e+00   1.162246e+00        2.454099e+01  1.756000e+01  2.876871e+00  6.004000e+00  1.280695e+00  -139                 106                 N/A     ground detected              No                                    2.08
GRB191123A  939079      596198348.288  2019-11-23T10:38:44.318720  2.152925e+02  2.283385e+01   2.157940e+00        1.013723e+01  2.848120e+02  5.223177e+01  1.477000e+02  1.171601e+02  -239                 963                 0.8594  rate trigger                 Yes                                   -1.032
GRB191122A  938899      596122400.384  2019-11-22T13:32:56.419620  5.429023e+01  -3.217611e+01  9.763533e-01        3.147498e+01  1.257360e+02  3.104972e+01  3.351200e+01  4.284305e+00  -239                 963                 0.2695  rate trigger                 Yes                                   -6.52
GRB191106A  933515      594742547.776  2019-11-06T14:15:23.900640  2.693593e+02  4.604733e+01   1.638596e+00        1.502207e+01  3.436000e+00  3.248630e-01  1.648000e+00  7.209882e-01  -767                 962                 0.9531  rate trigger                 Yes                                   -1.252
GRB191101A  932742      594335307.2    2019-11-01T21:08:03.350920  2.518539e+02  4.374194e+01   1.561105e+00        1.609856e+01  1.427080e+02  1.824723e+01  6.800800e+01  2.949918e+01  -239                 963                 0.4727  rate trigger                 Yes                                   -16.48
GRB191031D  932608      594249834.976  2019-10-31T21:23:31.132400  2.832694e+02  4.764469e+01   1.347987e+00        1.985422e+01  2.880000e-01  4.681884e-02  1.439999e-01  2.529827e-02  -713                 1556                0.3750  rate trigger                 Yes                                   -0.02
GRB191031C  932595      594240258.752  2019-10-31T18:43:54.909020  1.158736e+02  -6.232325e+01  1.058367e+00        2.804942e+01  7.850000e+01  7.509189e+00  1.826400e+01  2.561125e+00  -240                 962                 0.2402  rate trigger                 Yes                                   -33.24
GRB191031A  932435      594175017.536  2019-10-31T00:36:33.697220  2.334963e+02  6.105554e+00   1.659184e+00        1.475650e+01  1.213200e+01  2.347513e+00  5.920000e+00  1.820036e+00  -240                 962                 0.4648  rate trigger                 No                                    -4.248
GRB191029A  932058      594040544.0    2019-10-29T11:15:20.169860  3.522052e+02  -4.042630e+01  3.916632e+00        4.326136e+00  4.100000e+01  8.246211e+00  1.400000e+01  1.315295e+01  -239                 363                 0.4609  image trigger                Yes                                   -3.0
GRB191024A  931242      593584996.416  2019-10-24T04:42:52.615160  1.012888e+01  -6.713808e+01  1.307487e+00        2.073859e+01  7.084000e+00  9.782434e-01  3.312000e+00  5.393329e-01  -239                 963                 0.9062  rate trigger                 Yes                                   -0.584
GRB191019A  930285      593190777.408  2019-10-19T15:12:33.632500  3.400347e+02  -1.733996e+01  6.387866e-01        5.770077e+01  6.434800e+01  4.449649e+00  3.047600e+01  1.030643e+00  -239                 963                 0.4648  rate trigger                 Yes                                   1.34
GRB191017B  929981      593015790.656  2019-10-17T14:36:06.891740  2.451152e+02  -7.358520e+01  1.733841e+00        1.385724e+01  4.328000e+00  5.712057e-01  2.040000e+00  5.745120e-01  -120                 962                 0.4414  rate trigger                 Yes                                   -0.92
GRB191016A  929744      592891764.672  2019-10-16T04:09:00.915720  3.027609e+01  2.449786e+01   9.338545e-01        3.354105e+01  1.266800e+02  7.727980e+00  4.610800e+01  3.498137e+00  -240                 962                 0.6484  rate trigger                 Yes                                   -28.976
GRB191011A  928924      592461380.16   2019-10-11T04:35:56.431400  4.472903e+01  -2.785373e+01  1.451834e+00        1.785701e+01  7.352000e+00  9.371702e-01  3.156000e+00  1.873862e+00  -239                 1961                0.9609  rate trigger                 Yes                                   0.016
GRB191004B  927839      591917645.376  2019-10-04T21:33:41.682300  4.920096e+01  -3.963569e+01  6.495837e-01        5.633554e+01  3.001280e+02  8.182884e+01  3.192400e+01  2.776655e+01  -239                 963                 0.9766  rate trigger                 Yes                                   0.864
GRB191004A  927825      591905246.556  2019-10-04T18:07:02.863100  3.171398e+01  -3.693097e+01  1.075790e+00        2.740270e+01  2.444000e+00  8.236510e-02  1.776000e+00  6.511529e-02  -240                 963                 0.2617  rate trigger                 Yes                                   -0.012
GRB191001B  927345      591643184.0    2019-10-01T17:19:20.323880  8.635829e+01  -1.589590e+01  3.292839e+00        5.542834e+00  1.071360e+02  9.354354e+00  5.872000e+01  1.228568e+01  -239                 963                 0.3477  image trigger                No             Tentative detection.   8.328
GRB190926A  926515      591184360.0    2019-09-26T09:52:16.353280  1.006155e+02  5.953175e+01   2.282013e+00        9.359130e+00  3.623400e+02  1.960651e+01  1.871440e+02  1.166394e+02  -239                 963                 0.5000  image trigger                Yes                                   11.208
GRB190829A  922968      588801428.096  2019-08-29T19:56:44.601720  4.454187e+01  -8.957890e+00  1.930355e+00        1.188680e+01  5.689600e+01  4.700110e+01  4.288000e+00  1.317841e+00  -239                 963                 0.0425  rate trigger                 Yes                                   -50.552
GRB190828B  922808      588690022.912  2019-08-28T12:59:59.424820  2.518388e+02  2.728737e+01   9.766538e-01        3.146115e+01  7.158560e+02  4.519719e+02  2.971200e+01  4.120427e+00  -622                 1919                1.0156  rate trigger                 Yes                                   -28.024
GRB190824A  922107      588350823.04   2019-08-24T14:46:39.574480  2.153234e+02  -4.189986e+01  1.709627e+00        1.413846e+01  1.693600e+02  5.854710e+00  5.182400e+01  9.756511e+00  -239                 963                 0.2852  rate trigger                 Yes                                   -62.976
GRB190821A  921722      588100227.328  2019-08-21T17:10:03.878460  2.500702e+02  -3.402652e+01  1.326330e+00        2.031897e+01  5.709600e+01  2.596151e+00  3.268400e+01  2.390036e+00  -239                 963                 0.8359  rate trigger                 Yes                                   -1.072
GRB190816A  920783      587659368.0    2019-08-16T14:42:24.578600  3.411816e+02  -2.974461e+01  1.668653e+00        1.463702e+01  3.757600e+02  9.222019e+01  1.504480e+02  1.078733e+01  -862                 963                 0.3086  image trigger                Yes                                   -118.448
GRB190727B  916733      585951520.332  2019-07-27T20:18:17.019680  1.264994e+02  -1.327225e+01  6.545435e-01        5.572670e+01  3.919600e+01  1.311341e+00  1.284000e+01  1.757271e-01  -239                 963                 0.7031  rate trigger                 No                                    -17.764
GRB190719C  915381      585241137.664  2019-07-19T14:58:34.397080  2.402072e+02  1.300807e+01   1.282075e+00        2.132831e+01  1.858280e+02  9.597204e+00  9.952000e+01  6.172934e+00  -240                 962                 1.0156  rate trigger                 Yes                                   0.62
GRB190718A  915091      585117698.432  2019-07-18T04:41:15.172960  3.366046e+02  -4.118462e+01  2.378201e+00        8.823084e+00  7.040000e+02  9.956063e+02  7.200000e+02  5.268472e+02  -239                 1386                1.0156  rate trigger                 Yes                                   0.568
GRB190706B  913302      584109673.28   2019-07-06T12:40:50.085380  1.074503e+02  -2.957398e+01  2.160837e+00        1.011782e+01  4.358400e+01  1.479785e+01  1.888000e+01  1.046513e+01  -372                 963                 0.6953  rate trigger                 Yes                                   0.328
GRB190701A  912310      583667144.0    2019-07-01T09:45:20.833660  2.813122e+01  5.889914e+01   2.388534e+00        8.768609e+00  5.243200e+01  4.017561e+00  4.331200e+01  3.198061e+01  -239                 963                 0.5234  image trigger                Yes                                   35.912
GRB190630C  912239      583631602.688  2019-06-30T23:52:59.523940  2.938889e+02  -3.275868e+01  1.099224e+00        2.657197e+01  3.838400e+01  9.308885e+00  1.602400e+01  2.744278e+00  -240                 962                 0.5781  rate trigger                 Yes                                   -0.588
GRB190630B  912102      583567351.808  2019-06-30T06:02:08.648040  2.237293e+02  4.152838e+01   1.990971e+00        1.137320e+01  5.568000e+00  9.029042e-01  2.224000e+00  1.332528e+00  -240                 242                 1.0312  rate trigger                 Yes                                   -1.304
GRB190627A  911609      583327134.272  2019-06-27T11:18:31.127400  2.448732e+02  -5.293816e+00  2.770305e+00        7.094732e+00  2.692000e+00  8.809541e-01  1.200000e+00  1.136803e+00  -239                 963                 0.7344  rate trigger                 Yes                                   0.12
GRB190613B  908329      582115645.12   2019-06-13T10:47:02.052640  3.054371e+02  -4.652083e+00  1.969452e+00        1.155115e+01  1.608200e+02  1.708426e+01  1.197600e+02  2.502660e+01  -239                 963                 0.1836  rate trigger                 Yes                                   -2.232
GRB190613A  908288      582091661.376  2019-06-13T04:07:18.310160  1.825522e+02  6.724435e+01   2.213099e+00        9.778223e+00  1.763200e+01  3.113922e+00  9.120000e+00  2.725125e+00  -239                 963                 0.0967  rate trigger                 Yes                                   1.744
GRB190611A  907950      581968165.056  2019-06-11T17:49:01.998020  3.246888e+02  -5.607016e+01  3.007579e+00        6.308865e+00  4.176000e+01  3.062172e+01  8.928000e+00  4.774824e+01  -239                 963                 0.6406  rate trigger                 Yes                                   -0.02
GRB190610A  907754      581858888.768  2019-06-10T11:27:45.716980  4.623929e+01  -7.659683e+00  1.832908e+00        1.279980e+01  6.320000e-01  1.006578e-01  3.640000e-01  9.050968e-02  -488                 62                  1.0156  rate trigger                 Maybe                                 0.248
GRB190604B  906654      581353058.816  2019-06-04T14:57:15.797160  2.975452e+02  -3.297481e+01  1.000881e+00        3.037892e+01  2.201760e+02  4.721114e+00  1.325600e+02  3.089028e+00  -240                 962                 0.6406  rate trigger                 Yes                                   -4.708
